MAPKAPK2,-1.8661183,-0.014312653,-1.4201471,0.28084874,0.3237994,0.30910864,-0.52230155,0.6388745,1.3522427,-0.17828579,-1.2771081
SCRN1,0.5130581,0.2587531,0.28643215,-0.07824415,0.090008445,0.1305736,0.7520095,0.7042537,-2.9379516,-0.8692787,-0.64893305
JUN,0.6498919,-0.39954534,0.4219868,-1.0294296,-0.010123581,-1.1723726,1.0831863,-0.15065086,0.5034213,-0.3389388,2.1328866
SHC1,-0.010803103,0.3470676,1.328141,-0.47193924,-0.4032213,-1.1522374,0.6475863,-0.54881287,0.53925943,0.015936617,0.06545111
SQSTM1,-1.425794,-0.113897264,0.83171904,-0.35963005,-0.31824604,-0.29364383,-0.016411103,0.11039988,0.27715936,-0.50352794,1.5009255
PRCP,0.55704236,0.7298282,-1.440233,-0.066235915,1.5314877,-0.08787848,-0.8001457,0.37888917,2.571683,-0.10169479,-2.1871152
USP7,-1.4972401,0.47653887,3.9813688,1.061856,0.33075532,0.6708257,-0.27536237,0.42246094,-2.8686032,-0.18381709,0.16793308
NFKBIA,-0.876531,-0.16721213,-0.75018686,-0.000859618,0.28685606,0.19401084,-0.7460979,0.5090828,-4.1912594,-0.8650675,-0.2136024
G3BP1,-0.22927475,-0.050350428,0.48386994,0.36146232,-0.883939,0.9973192,0.2851712,-0.7412374,-0.81888187,-0.6871159,0.63113946
TOMM70A,-0.3861152,0.2306834,-0.78743035,0.26649877,0.7174785,0.8416274,-0.85372704,0.59109014,1.3221889,0.3205186,0.30147976
RPA1,-1.7232411,0.16697684,-2.8704348,0.26933962,0.90456355,0.6655526,-0.54456973,0.5415322,2.4591146,0.59332335,-1.3942928
ZFP36,1.4639807,-0.46669585,1.5519431,-0.30593818,-0.60155565,-0.9988025,0.26251954,-0.5312736,0.6570718,-0.44356853,1.8885739
DUSP3,-0.9049453,1.1257182,0.3504015,-0.2626833,-0.004877925,0.79141474,-0.57702035,1.3489045,0.06101509,-0.26391613,-1.269571
KDM5B,1.3700796,0.053010583,0.8012321,-0.00172884,-0.7773262,-1.0515759,0.9673314,-0.6196717,2.3081083,0.28284663,0.27361083
MCM3,-0.7805089,-0.4057994,-2.1514225,0.29500666,1.0661793,-0.36488187,-0.8602569,-0.30858415,-1.5257849,0.8270407,-1.1415834
CLIC4,-0.51322454,-0.6451251,-0.89977103,-0.7426866,-0.38777876,-0.7961155,1.1671392,-0.058471486,1.6754324,-0.71799594,2.2213428
CLSTN1,-1.7890143,0.1764021,-0.4041852,0.2718336,0.7205094,0.87218076,-0.25664544,0.5683375,1.7834725,0.45362282,-0.5293015
