x,2094,2123,2141,2187,2478,2662,2708,3363,3385,3690,3902,4114,4211,5311,5394,5426,5453,9703,11683,57469,60198,60699,71384,123631,176871,208908,216326,354624,387447,444795,644241,3062316,6450551,11525740,11626560,25126798,42611257
XBP1,0.9491011,3.0997536,2.1171,-0.70200753,-0.085528165,-1.4313724,-1.111388,-0.026947774,1.2160268,0.6445556,-0.56205,-0.4396698,0.41444275,-5.2705,-0.19045001,-0.26520896,2.1852925,-1.4394827,-0.05517669,-0.27874646,0.59638715,1.2527,0.47570342,0.6842,0.22706847,0.2525,1.360189,1.4739354,2.422186,-0.37203056,0.9353777,1.0126032,-0.91514736,0.6473079,-0.26867878,0.31325257,1.8625237
GRN,1.0326581,-0.9438002,-0.48999998,-1.0566186,-0.56422293,-0.040153675,-0.7848309,-0.12861988,0.6159465,0.26669636,-1.71855,-0.23134334,0.3397453,3.8817008,0.38275,0.18899095,-6.269025,-2.3504212,-1.1498415,-0.38272694,-1.2562824,6.1429,0.07209826,0.31745,-0.6414993,-2.48455,0.8220085,-0.19888455,-0.005509174,-5.3059373,-1.377838,0.7781393,-0.314791,0.07266098,1.4025207,0.348558,1.2610878
HK1,0.65570545,-1.0558269,0.17054999,-1.4805565,-0.8843804,-1.5862265,-0.8059789,0.3412149,1.2451966,0.79270077,-0.8449,-1.1268665,1.0592248,1.7483745,-0.73870003,0.8825725,1.5140879,-1.4050803,-0.9495519,0.45134172,-0.2318986,-7.2167,-0.19334485,-1.0407,-1.2699612,0.08170003,0.07047668,0.28945282,0.09190848,-1.2191559,-1.6150845,-0.09499304,-0.55590284,-0.27810174,-0.23785254,-0.7572082,-1.4909099
KDELR2,-0.294612,-0.3013335,-1.19265,-0.78506124,-0.5669707,-1.2992177,-0.7016226,0.20468912,0.1907641,0.38722563,-1.10445,-0.29021046,0.027080208,-1.466841,-1.4772,-0.21606782,-3.1629174,-0.88957214,0.30142537,0.99849856,-0.5679497,-1.675,-0.025373116,0.78980005,-0.8720318,1.076425,-0.42893276,0.46525103,0.55710673,-0.6821259,-0.6239951,-2.4554465,-1.153331,-0.75369155,-0.027191471,-0.7577462,-2.3772554
SKP1,-0.008817121,-0.39392632,2.1437001,-2.2213874,-0.5794603,-1.0302862,-1.2342838,0.6232134,0.7227083,0.8798134,-1.6314,-0.53838736,-0.13301449,0.039209925,-0.5966,0.2939351,-1.1903095,0.40268862,-0.0687002,0.49213767,0.5775034,-2.5768,-0.030919943,0.07849997,-1.0105875,0.892125,-0.49052784,-0.39827555,0.57700753,-2.1580558,-1.9128239,-0.3932674,-0.19099997,-0.33779597,1.2946734,0.49109367,-0.81073934
CAPN1,0.9657437,1.722553,0.7846999,-0.8758756,-0.5277889,-0.45161682,0.36944175,1.3662887,-0.8438899,0.45582378,-0.18595,-0.5259017,0.6731109,-3.5911396,0.97585,1.1221081,3.0441694,1.543086,0.5231782,0.022675522,0.022588527,-0.4902,1.5661736,0.52285004,-0.6027715,0.31050003,-0.5067997,-1.1649626,-0.6767757,-0.3191803,0.003551887,-1.0855795,-0.35265434,0.1943076,-0.10292657,-0.09687358,-1.0159295
CALU,-0.13520841,-0.17505458,1.9057,-1.8873456,-1.0290571,-1.3544201,-0.65016997,0.20688239,-0.34042218,0.90934914,-0.3947,-1.7581437,0.70226014,5.341008,-0.12439999,0.9086175,1.9384314,-1.4251664,0.5002819,0.22129354,-0.9946588,-3.1057,-0.071399234,0.31289998,-0.8898197,0.98092496,-0.8534756,0.48561892,0.39011967,-1.5188624,-0.24618469,-0.90444005,-0.17597426,0.3167326,0.94429755,0.98011935,0.96671224
CTSD,-0.6477062,-1.8691962,-0.93805003,0.78361505,0.15534204,1.3676958,-0.67883974,-0.6310302,0.049350202,0.3914468,-0.59725,-0.6538726,-0.6419888,-0.4133395,-2.65485,0.5562831,-1.9849763,1.0826685,-1.0914885,-0.76731396,0.6828721,1.4002,-0.9068326,-0.97115004,0.23422146,0.96400005,1.2180511,1.1365732,0.005955726,-0.6188938,1.2240593,0.71640086,0.56762004,-0.9796214,1.4552096,0.44749635,1.0008861
MAT2A,-0.59737957,-0.807672,-0.69895,0.6709539,0.63018316,0.87842953,-0.47404277,-1.8584095,-0.72093046,-0.685519,0.06529999,-0.0466146,0.2449968,-2.499298,-0.12969998,0.21888775,-1.1968005,0.22790687,-0.1899559,-1.0683275,0.6212788,-1.6311,0.055952236,-0.4915,-0.058048338,0.3724,0.19682893,0.24419764,0.001023887,0.6383953,0.14281426,0.30442816,0.1746736,0.86786354,-0.09836297,0.16461194,0.2576597
STMN1,-0.46038726,-0.42422682,0.38204998,-0.5625038,-0.88266027,-0.18344395,-0.4935109,0.15485674,0.003368411,-0.7582721,-0.0282,0.67216766,0.08155884,-0.31005952,1.43005,0.092965156,1.0097028,-1.4787681,-0.2553026,0.90191776,0.21210758,-0.3614,-0.34654132,0.72679996,-0.20649198,0.70657504,0.4272805,0.15798533,-1.7119728,0.16584344,-2.6747959,0.2719912,-0.8894403,0.115695044,0.9183987,0.3447984,-1.4152126
ECH1,-0.92234015,-0.038653098,0.51750004,0.25071907,0.66776603,1.5730797,0.8763515,1.0738064,-0.5342762,-0.7761936,-0.13435,-0.081071205,-0.20186402,-3.2016592,0.73590004,-0.3953607,-3.4971614,2.5223494,-0.294151,-0.7105356,0.74194986,1.5824,-0.27951387,-2.48415,0.8719744,0.929775,0.5824405,-0.42899877,-0.88708913,0.75439537,2.0462456,1.906901,0.43457597,0.09532413,0.7706643,0.7684282,2.095119
IQGAP1,0.0857411,0.630625,-0.91964996,0.08191425,-0.06568456,0.18501003,1.7047907,0.86141044,0.18272918,-0.29666314,1.08635,-0.989729,0.6794214,0.3537405,0.016900003,-1.2258953,-1.373692,1.9873471,1.4050754,-0.1298395,1.8200467,2.3752,-0.28744358,-1.27555,0.33709466,0.22007501,-0.13038528,-0.07688986,1.069656,-0.5542425,1.4728694,1.9909964,-0.82157946,-0.5630214,2.8149652,0.24510117,0.095148414
HSPA1A,-1.0760517,-0.6157902,-1.19705,-0.002583491,-0.5212259,-0.109736286,-0.35488844,-1.6058304,-0.59187084,0.2211282,-0.059250012,-0.94960773,0.10414532,3.2920215,-3.4850001,-0.5752386,0.66299444,-1.5287924,0.8284192,-0.274887,1.1323938,3.9263,0.4643011,0.5439,-2.1329546,-1.540875,-0.06364751,-0.052760396,3.4804506,0.17513326,-0.9193168,-1.115653,0.08176902,0.19742106,-1.9731385,-0.89527,-1.9076421
HSPD1,0.25237504,-0.9013843,0.61105,-0.5984026,-0.21943435,-0.51738065,-0.62811357,-1.4026135,1.3639593,0.03566782,-0.62085,-1.6392872,0.33796543,-5.920208,-0.55575,1.0400276,1.7408835,-2.0501142,-0.026344221,0.46252835,0.3099532,-5.6189,0.13883834,0.2521,0.13268825,0.42275,-0.5125738,1.1216542,4.2487597,-0.66683996,-1.6092951,-1.6185825,0.19368821,-0.5403982,-0.9983714,0.59374493,0.08634481
CIRBP,-0.2753473,-1.0729256,0.2674,-0.5356307,0.2270225,-0.7756527,-0.25472176,-1.1726927,0.3327173,-0.31915578,-0.3628,0.5166514,-1.2943649,0.71370995,0.5319,0.87478983,-1.2436389,-3.01731,-0.4117667,-0.17849398,-1.6022292,-3.4567,-0.4372188,1.3815501,0.15121478,0.5862,-0.31369933,-0.39336962,-0.5502945,0.11432254,0.96481645,-0.9259058,0.46384156,0.988117,-0.55756646,-3.044357,1.6934156
PSME1,-0.23648779,-0.11594192,0.87805,-0.8464913,0.1276558,-0.21969141,-0.76258194,-0.4535644,-1.1239662,-0.24043733,-0.7486,-0.21979529,-0.75584453,3.3284738,1.11875,0.81029665,-4.452147,-3.4516468,-0.54532933,0.16787255,-0.4246956,-0.1438,-0.3315628,0.66265,-0.5324132,0.96895003,0.9153975,-1.2533313,0.001674414,0.19919139,-1.7468605,-1.8270941,-0.17266661,0.23212469,1.4569974,0.12110536,0.27471083
PAFAH1B1,-0.20700744,-1.410683,-1.9031,2.1374452,1.8365521,2.3433344,0.26957577,1.4873426,0.08702612,-0.8197658,1.10075,1.830834,0.14137614,0.23574452,0.6651,-0.79770267,-2.1770458,2.0227323,-0.037685364,-0.7161492,1.010487,1.1336,-0.4635973,-2.59415,0.8359055,-0.016349986,0.7472632,-0.22885302,0.56512105,0.3687016,1.2447491,0.54040337,0.09878701,-0.36583158,0.22487637,0.37053832,-0.9258292
HYOU1,-0.47233975,-1.0932964,-0.17635,2.6356926,0.3180139,2.2131276,1.3693422,0.44522524,-0.3185563,-0.7710587,-0.1238,2.3221173,-0.8583703,0.9576446,0.72805,-0.21995091,2.766617,1.8147101,0.32283598,0.048586775,1.4799756,1.7696,-0.47103247,0.25374997,0.2562282,0.65042496,0.1785279,0.72435886,0.5065286,0.25272718,1.5488017,1.655859,0.64888954,0.099890165,0.12836602,0.22107485,-0.102451086
PSMD2,1.0972233,-0.70092726,0.002,-2.856901,0.8471984,0.6062368,0.4647738,2.3085248,0.6958226,-0.29303974,-0.21519999,3.3922257,-0.036073714,0.098175175,-1.4316,0.6306279,-3.8127818,-1.954817,-0.7882814,-3.5437317,-0.24116462,1.0188,-0.24006675,0.00035,-0.51133573,-0.015574992,-0.7198155,-1.0663581,0.7591908,0.41387916,-0.79764605,-0.22493842,-0.31258035,1.0211129,0.45631385,-0.14906055,-1.4207642
EPRS,-0.33531845,0.82910126,-1.41255,-0.4174152,-0.3361246,-0.62606275,-0.36668757,-0.80308115,1.3332717,-0.64947736,-1.57705,-0.97504157,-0.20358609,-0.44316095,0.6017,0.879392,-2.5266309,-1.6449829,-0.51205665,-0.45828515,-1.5628003,-5.3028,-0.3282214,1.25775,0.18993728,0.12532502,-0.77867395,-0.35117593,1.1574194,0.37434092,1.8924038,0.064305246,-0.6961609,0.10077402,-0.88512367,-0.3674392,4.577725
PSMD4,0.33742803,-1.5824672,-2.7354999,-1.2241675,-1.2071537,-0.9099256,-0.6646873,-0.28984222,-0.6691639,0.3450442,-0.44779998,-1.066158,0.84473413,-0.97157854,-1.9354501,0.515633,0.4550409,-1.544132,0.629749,-0.34746984,0.17562237,0.5823,0.8248855,-0.13075,0.029245574,0.28114998,-0.18484452,0.19933847,0.9359856,-0.68068165,-0.3137222,0.87378764,-0.21369225,-0.10881744,0.23477446,-0.0520285,-1.2085806
PGAM1,-0.35139328,-1.0270844,-5.3672,-0.9335289,-0.24292898,-0.53681856,-0.39717764,0.30378616,0.19393322,1.1641116,-0.51240003,-0.4353864,0.43697748,-3.1174283,0.1002,0.39687127,0.5650079,-1.7327797,1.3138266,0.9816323,0.6310528,1.4775,0.38237953,0.2159,-1.2937675,-2.622925,-0.0286749,0.8917443,-0.26787493,-0.97963554,-1.4505153,0.041927755,-1.2628788,-0.42891413,0.88651717,-0.3069934,-0.82007164
STAT1,-0.66206354,-0.44419518,0.52255,-0.4172965,0.7607747,-0.66636616,-1.4195976,-0.4016148,0.044059604,0.86073494,0.43694997,-0.838065,1.9101926,8.343559,-0.85354996,-0.91246617,-0.5026121,1.1744537,0.3419995,-0.4736558,-1.8436399,-1.0733,-0.5903424,1.2703,0.82276785,-0.568525,1.5983915,-0.7332413,-0.06993269,0.24356249,-0.23356579,1.0064826,0.18719384,-0.044398323,0.16846749,0.69766253,-0.29416412
FKBP4,-0.000111034,0.000508392,0.0,2.298132,-0.4236793,2.2907336,0.6809068,-0.19800457,-9.02e-05,-0.000115493,-0.1661,0.36653873,-1.7655995,-0.21830888,-0.00065,-0.82511425,0.11124599,0.001954644,0.065067485,-0.29659563,-0.9665965,1.2485,-0.50140595,0.0,-0.048123166,0.31285,0.4420635,0.7942874,1.1149933,1.0813534,0.18865,-1.1638556,0.7465755,0.25960293,0.0051715,0.78880364,-0.07411463
KTN1,0.581084,1.587888,0.20095,0.33842713,-0.4343776,0.7333931,1.1229386,1.4101882,0.41060942,-0.70120186,-0.48805,-0.04312247,-0.6247932,0.463632,-0.3962,-0.7576864,0.32199755,1.3203626,-1.2779806,-0.2115524,-0.6375676,-5.9024,-0.5564679,0.4796,-0.23347804,0.5988,-0.25764734,-1.2347401,1.3964164,-1.0783635,-0.3266019,-0.5644098,-1.1959708,-0.8370154,0.3864835,-0.17449386,-0.56340474
TMED10,0.29056013,-1.2186759,-0.33585,-1.2720027,0.11958971,-1.0776669,-1.281213,0.33351117,0.46410042,-0.21167631,-2.1705499,-1.0229223,-0.6290073,0.94526106,0.51365,0.7602333,1.5817616,-1.988757,-0.723901,0.13873015,-0.4837056,-1.0499,0.036786158,-0.50699997,-1.07615,0.534675,0.36339733,-0.12248798,0.45048314,-0.7113154,0.39755344,0.62798154,-0.039043143,-0.2432822,1.2695326,0.5315317,0.55319995
ALDOA,0.48610783,-1.2785376,1.43005,-2.279731,-0.24207939,-0.7493053,-0.65573716,-0.26849717,-0.5646447,0.84618914,-0.77115,0.2658496,0.06938706,5.816631,-5.44885,0.04558158,1.2232131,-1.1510704,-0.09905173,0.095214255,0.70536983,-0.7793,-0.25358298,0.86960006,-0.8980774,0.43630004,-0.24459063,1.0250182,0.7922569,-0.99097157,-1.2766714,-0.5018344,-0.48113,0.16296354,-0.016062602,0.5726586,-0.30013594
TSPAN3,0.82751787,-1.2671996,0.8536,-1.273136,-1.3569974,-1.5899688,-0.81741226,1.0416805,0.41565475,0.3585323,-1.0468,-0.53103584,0.89631337,2.0065224,-0.9103,0.6764096,-2.3855178,-0.21481434,0.5215914,-0.112565525,-0.33026254,-0.0158,0.7713596,0.67445004,-0.7747797,0.37605,-0.96926993,-0.99165714,-0.37550414,-0.5884249,-1.6164438,-0.9025468,-0.11169644,-0.5524455,0.03952443,-0.6343739,0.03185433
GNAS,0.9787549,-0.9977684,-4.83125,0.72758996,-1.032613,-0.49203274,-0.28878683,-1.1591753,-0.06574152,-2.117813,-1.4732499,0.14700045,0.3314657,-2.8666806,-0.46374997,0.4117251,-0.095212504,-2.0226824,-0.8442742,-0.1804902,-0.60575205,1.5272,0.0127453,-0.26749998,0.02925028,-3.1302,0.04386711,-1.25382,0.24993825,-0.7614336,-0.32802072,-1.5945511,0.12316722,0.26592624,0.62879753,0.11654602,-1.1100364
HIF1A,-1.5953126,-1.826784,0.33789998,-0.04847824,-0.68097335,-0.0749703,-0.2857833,-0.40276825,-2.1299615,0.045406297,0.35185,-1.4463068,0.21233916,-2.1514306,-2.65785,-1.3132234,-4.1666765,-0.9159221,0.1881944,0.26410264,0.37085894,-2.078,0.46881273,-1.59815,0.9081874,0.11602498,0.7310468,0.17488483,-0.5639339,-0.59730625,-0.5269698,0.48393345,0.3834803,0.309152,1.0898443,1.1626601,-0.43063694
AARS,0.2290963,1.3072355,-0.33725,0.68014514,0.31454393,0.31476662,-0.016839445,0.8283456,1.3718553,-1.5484586,0.1506,-0.47451943,0.6760738,-0.5020002,-0.42644998,-0.4811951,-2.8911705,1.6955993,-0.032281615,-0.7622756,0.64686966,-1.0291,-0.6639916,0.46055,1.5085669,0.18227497,-0.36670473,-0.8770919,-0.8163726,0.597586,2.7803173,3.0241299,-0.72468144,0.39794916,-0.67092484,-2.8249993,4.516964
RPN1,0.8505191,-1.0526942,0.26674998,-0.86757064,-0.75516474,-0.03193622,-0.7687228,-2.2012954,-0.12359125,-0.3688392,0.1642,0.16235134,0.35523972,-4.5078588,-0.42874998,0.48809582,-0.3509597,-2.9243603,0.49923748,-0.057274185,-0.630827,-6.5343,0.47219282,1.2567999,-0.17000696,1.293925,-0.112398624,0.008803993,-0.87716377,0.3189671,-0.23081115,-2.3839622,0.5730579,0.49063677,-0.025393933,0.68277967,-0.49990356
PAICS,1.0183349,-1.3805847,-0.2642,-0.94448036,-0.044507623,-3.1740117,-0.5176234,1.7623539,0.3590196,1.0889213,-0.86955,-0.4237629,-0.5583317,-4.341996,0.16674998,-0.52320814,-3.705174,-0.96815014,0.6129399,0.730632,0.36000723,-3.534,-0.23428376,0.103000015,-0.49652004,0.541275,0.000938445,1.0138271,0.6438318,-1.1659745,-0.7701279,-0.73375475,-0.28806394,-0.14318526,-0.693238,-1.0734396,-0.44461244
BLCAP,0.5544206,-0.58514947,0.41985,-0.022024285,0.66706234,-1.9910728,-1.0089922,-1.5062451,0.22075745,0.000623673,-0.85010004,-0.10298977,1.0244606,0.041142933,-0.92614996,0.3987433,-4.543136,-0.51529235,0.47777689,0.5508232,-1.0072434,-1.4469,0.28939474,0.71070004,-0.8454628,0.52674997,0.11338486,-1.1352025,-2.5334854,1.1445171,-3.2096431,-2.3182576,-0.52838314,0.13152573,-2.4811957,-4.91872,-0.24635379
HADH,-0.73314667,-0.34147924,-1.81265,-1.4278961,0.7011416,-0.6741908,-0.52424544,-1.0955743,-0.8648515,0.13261865,-0.121549994,0.19016942,-0.04622093,-2.3775008,-0.57315004,0.16133174,0.22491236,1.3411593,-0.09362072,0.44616267,0.65629303,0.0372,1.1481707,0.4075,1.3638587,0.50827503,-0.05860001,0.10914107,-1.6169946,0.16706501,0.99930817,-0.20167357,0.5310994,0.5458668,0.13252586,1.233221,0.12807025
GNAI2,1.1081285,-0.37318784,-0.44345,-0.64765483,0.299493,-0.04628259,-1.0782056,-1.6514292,-0.41851395,0.38057947,-0.3745,-0.21904673,0.33578628,3.4947586,-2.7522,1.1807903,-3.9099,-1.8661635,0.17451891,-0.19311169,-0.6427049,-1.9387,-0.20658855,-1.5703,-1.3056184,0.69372505,-0.18024442,-0.06823197,0.20870645,-0.67444754,0.07551195,-0.9042841,0.073295385,0.11492463,0.12681891,-1.110224,-0.14501609
PSMF1,0.058922216,1.0272931,0.6115,1.6604136,0.22050585,0.9775515,1.3295528,0.834047,-0.08583209,-0.24159814,1.09815,1.1149298,-0.13108683,0.885846,2.23155,-0.44385397,0.8961909,2.304253,-0.5366532,-0.25705191,0.87669456,2.0074,-0.7129613,-1.2888501,0.07531457,-0.96692497,-0.016994044,0.49536216,0.17274858,-0.3865282,1.6663518,0.32945573,-0.09624886,-0.4071773,0.33437002,-0.17717427,-0.05630421
MYL9,-0.68576294,-0.8953868,-1.42495,-0.95459765,0.7776942,-0.45093095,0.8893464,1.664055,-0.52809995,-0.031513877,-0.17145,-0.69874823,0.11818126,-0.84115565,-0.24765,-0.6407442,-2.2302635,1.2511401,-0.275782,-0.09993367,-0.3975132,3.2937,-0.22179738,-0.90900004,1.3334358,0.804675,-0.51273143,-1.2373648,-0.266369,-0.6167034,0.9222692,-1.4020231,0.5161873,1.1847214,-0.8679607,1.2750098,-0.50060064
MMP2,-0.60995245,0.11304873,-0.6652,2.2832243,-0.11598978,2.5948389,1.8819258,0.28169864,-0.8854852,-1.3724159,0.64005005,1.1785598,-0.42391336,1.104035,0.59395,-1.3573848,-0.4740522,1.3648378,0.22801203,-0.6954938,0.60071313,1.2738,-0.13083053,-2.5477002,1.4348036,-0.12500001,0.45967716,0.3748803,-0.60344756,0.36674604,1.2085292,0.15611091,0.5166286,0.06388435,-0.13221015,0.6366128,0.12600553
