x,2094,2123,2141,2187,2478,2662,2708,3363,3385,3690,3902,4114,4211,5311,5394,5426,5453,9703,11683,57469,60198,60699,71384,123631,176871,208908,216326,354624,387447,444795,644241,3062316,6450551,11525740,11626560,25126798,42611257
RPS6,0.60719997,0.30655,0.57735,-0.30095586,-1.361484,-0.6447268,-0.14183213,0.4454066,-0.69752777,-0.15059187,-0.76314384,-1.1848372,0.000101279,-1.23095,-0.042999998,0.54564565,-0.49480015,0.37003663,0.745,0.025059879,0.21975,-2.87565,-0.5610479,-0.5579,1.2513149,0.026483204,0.124008015,0.06972894,0.018695757,-0.36120337,-0.49289408,-0.19263713,0.46022415,-1.4878341,0.063060135,-0.15966928,0.19749834
USP22,-0.6361,-0.28455,0.13695,-0.48103955,-2.723629,0.8157397,-0.19806722,0.2611587,-1.4676741,-0.062232196,-0.68683666,-0.9863203,0.8429575,-4.67265,-1.85795,0.055045728,0.7721114,0.16587,-1.09765,-0.4617997,0.4957,-6.64065,1.4775729,-0.6386,-1.1280046,-0.22816262,0.4097886,0.041244753,-0.6591402,-0.12494415,-1.8004277,-0.421649,-0.30163994,-0.28221133,-0.91536176,-0.17502609,0.88647205
APP,1.3165,0.59325,0.34140003,-0.039256006,-0.002650827,-0.47872418,0.3049666,0.6152597,1.1739143,-2.989551,0.47773045,1.0626334,-0.32606348,3.9570498,0.95075,-0.42361438,-1.2137952,-0.4850552,-0.39725,-0.5808367,-0.51455,2.5789,-0.48361027,0.027799994,0.5350864,0.72608095,0.07760897,-0.007447325,0.9512731,0.40794373,1.2922221,-0.50742495,0.96789783,0.028165573,0.43333763,0.23360856,0.37148833
CLTC,-0.019650001,-1.6043,-0.5562,0.21213144,-0.27057076,0.4848779,0.42864382,-0.07590798,0.35769373,-0.3719639,-0.28270417,-1.6473782,-7.3781853,-3.3218,-0.7254,0.2954349,0.38208532,0.42795116,-0.7654,-1.5599086,0.92535,-7.8663,0.6003803,0.89735,-0.4633163,-1.222266,-1.0960943,0.878798,-0.66977924,0.00043695,-0.28512058,-0.24641876,-0.26993382,-0.13237709,1.2703068,-0.11673484,-0.05018808
MLEC,1.1319001,0.5436,0.19605,0.926229,-0.3518052,0.4411202,-0.59647554,0.6769277,-0.44322827,0.6436158,-1.4588221,-1.3391184,0.11798687,1.5316,-0.6891,-0.16461591,0.7940616,0.7051413,-0.39745003,-0.2206631,0.70985,3.7038498,0.1868717,-0.96215,-1.3149962,-0.9465361,-0.4566994,1.2542831,-2.519502,0.6574855,1.4263668,0.13416025,-1.0417876,0.112689525,-2.6261485,-1.4162307,0.6220711
CSRP1,-0.8339,0.08159998,0.18655,-1.7477555,-0.43071684,0.55431783,-3.8873668,0.3837108,0.4777069,0.074422814,-0.8146852,-0.24577491,-5.332441,-0.70484996,-1.6646,0.14886193,0.9369324,-2.801125,-0.5485,-0.07070717,-0.00745,-3.9199,-0.12364873,-0.2647,-0.11972305,-1.1426307,-2.507018,1.2812227,0.18914807,-0.76075214,0.33492553,1.5760075,0.046275895,-0.62027675,-2.539791,-0.72348726,-0.254847
CALM3,-0.12175,0.8443,0.83809996,0.72273123,0.8729831,-0.18197642,0.52471787,-0.13345754,-0.11137527,-0.47057378,3.4794822,4.5656066,0.657939,2.88095,1.48595,-2.3346798,0.02575399,-0.29024076,0.84790003,-0.7232634,-0.43775,4.6299996,-0.94669574,-0.8823,0.80901843,-0.25304788,-0.22729304,-0.3504407,1.2614537,-1.0239848,-0.75965846,0.44042358,0.22992237,-0.3816986,1.3558458,0.013784424,-0.37333298
PTPRF,0.28035,-1.32035,1.14795,-0.33820376,-0.31285065,-0.5602376,-0.2077575,-0.59442043,0.99056286,-0.743991,1.7982876,4.150259,0.04013954,3.1701,2.87065,-0.76842487,-1.4571316,-0.39282915,0.554,-0.4857444,-0.76304996,3.24085,-1.4232283,-1.28315,0.6903062,0.26927182,-0.054303147,-0.19840457,0.17983787,0.03649053,1.3930506,-0.12303056,-0.060073446,-1.066741,0.14129308,0.26182652,0.798771
DNAJB1,-1.6343501,-1.4031,-0.30825,-1.0867484,-0.20628214,-0.43687257,-1.184715,-0.1448826,-2.3107553,-0.4734757,-0.8807421,0.26056147,-2.3280323,-0.58745,-1.75925,0.15662491,1.2209018,0.90784407,-0.98035,0.8389762,0.6965,-2.6743002,0.54159033,-0.10944998,-1.1609269,1.0107692,-0.075716816,-0.3950493,5.926426,2.039711,0.11529562,-0.9687119,0.9355731,-0.85868657,-2.8408382,-0.005814992,-1.6953201
XBP1,-4.1434,0.33135,-0.78835,-0.31001467,-0.081288666,0.82226443,0.0556243,-0.3613534,0.71871626,-0.26981854,-1.4777616,-1.1953516,-0.04159366,-10.0,-0.9274,0.50987864,0.58521205,-0.3006431,-0.10775,-0.654137,0.8644,-8.40185,0.5236607,0.37425,-0.6416847,0.42506954,0.70195353,1.0132475,-2.1152625,0.8570829,-0.5702139,2.4871278,0.6836197,1.1857908,2.3679218,0.56174016,0.42930853
GRN,0.696,-0.71604997,-0.050300002,0.087774284,0.09716988,0.45943063,-0.64099073,0.3032435,2.7674303,0.84247977,-0.34982222,-1.7167829,-0.114504166,2.9212499,1.2832,-1.3417536,0.43880934,-2.035229,-0.37425,-0.6437215,1.0137501,0.8658001,0.30985466,0.86775,-0.9781587,-0.34114373,-0.14002797,1.21675,-1.1941476,0.56305456,-0.50322556,1.3769288,-0.12792732,0.063120574,1.3595252,-0.8976184,0.70489925
HK1,-0.44305003,-1.34005,-0.14025,-0.08411887,-0.5368628,0.93548167,-0.96443844,0.6578259,1.0252641,0.56259096,-1.3773595,-1.9723489,0.6744165,1.46105,-0.9186,0.35801,0.10801064,-1.1551344,-1.31125,-0.34086865,0.97429997,-0.61765,0.04728262,-0.3764,0.18192607,-0.03963069,-0.5180175,0.501113,-2.4298031,-0.42493764,-0.59254324,0.030509897,-0.1765171,0.000154266,-0.7955649,0.19075887,-0.09404011
KDELR2,-1.5107,-1.2385,0.46315,-0.008289248,-0.64676756,-0.5976703,-0.7865256,-0.33074155,-2.2232666,0.5213032,-1.527141,-1.8206048,-0.09641842,-6.48015,-1.12115,1.0114145,0.79912597,-0.50572085,0.29239997,0.63227195,0.54505,-1.5817499,0.09218852,3.0015502,-0.40575403,0.29655024,0.5336941,0.5822612,-0.31420964,-0.31025892,0.47299153,0.09687665,0.15207022,-0.689791,0.8389114,0.48684025,-0.42713314
SKP1,2.63445,5.01595,-0.46135,-0.37744433,-0.30577397,-0.5431016,-0.15984455,-0.17250592,-0.8020038,0.8064143,-1.0191514,-2.553892,0.2896607,-4.5356503,-1.71605,0.46029007,0.5402203,-1.8190662,2.32485,0.60289127,0.7023,-1.7536,0.42074776,1.1424,-0.06881507,0.5988422,0.62841886,-0.64646494,-1.8408765,0.9912643,-0.6357588,-0.111184455,-0.4014966,0.08608238,1.2473822,0.6698032,-0.46540877
CAPN1,1.2119,0.975,-0.3889,0.6069144,0.14220455,0.6290636,-0.21619432,-0.08456838,2.7240937,0.25727385,-0.6334384,-0.23649637,-1.4381603,3.4317,1.23465,0.23488487,0.6703565,-0.39311153,0.61450005,1.0833759,-0.58599997,0.70095,-0.22333875,-0.7782,-0.11959522,0.013477344,0.13651295,0.8448087,0.90339124,-0.327452,-0.7238871,0.33590072,-0.1286021,-0.28046414,-0.2045938,-0.51533306,-0.37386262
CALU,1.05205,1.1975,0.013700008,0.12259132,1.2686349,0.40599644,-0.39617595,0.1302444,0.04464689,-0.37539697,-0.4835715,-0.82404536,0.25579715,1.4470999,0.2553,0.049646765,0.4151957,-1.3011149,-0.21705,-0.047044285,0.8713,0.21045001,0.096582524,0.037550002,-0.099999875,-1.3197402,0.54119307,-0.24131413,2.2304363,-0.3924941,0.854223,-0.35266823,-0.28007424,-0.8945613,1.7008605,0.5221444,-0.267619
CTSD,1.4651,2.08025,-0.45115,0.57327425,-0.21529678,0.64500743,-0.7904962,0.42313388,1.9128056,0.76520616,-0.904721,0.27667478,1.1522113,-6.6152,-0.71169996,-0.2212093,0.40298638,0.53034705,0.20464998,0.27390292,1.7785,-0.01654999,0.2924748,0.80535,-1.4700046,1.1165105,-0.74098927,0.9110193,-2.722804,-1.43563,0.7120289,-0.29000878,-0.9857924,0.4738342,0.4976088,0.060275212,-0.4436837
MAT2A,0.57555,-0.16215,0.006699998,-0.25036907,0.741076,0.5487433,0.29428953,-0.5330214,-1.8381281,-0.5408058,1.311291,-0.50797653,-0.120426655,2.36935,0.74055,0.20620912,-0.4846834,0.31074488,-4.79945,-0.35344234,-0.7781,0.63320005,-0.030793577,0.7355,0.54266083,-3.4322925,0.045369893,-0.24876831,-2.423686,0.16050933,0.46149442,-1.0141191,-0.15401326,-0.08240096,-4.954547,-0.002167732,0.3079455
STMN1,0.1981,0.82255,0.05335,0.32532036,0.12804118,-2.8443918,0.067569286,-0.18630674,-2.5890434,0.062251925,-0.90690666,0.022825968,-0.429159,-0.24979997,-1.02465,0.0474471,-0.24786556,-1.6531218,-0.26810002,0.24679677,-0.007150009,-1.2309501,0.4066217,-0.10130001,-0.64609927,-0.34070075,0.28656107,-1.6627973,-1.1116519,-0.9399699,0.6133713,0.5812065,0.33376983,-0.13575792,0.5276745,0.37310138,0.14262912
ECH1,0.70365,0.6564,-1.2802,0.7777648,0.33475262,0.06731609,-0.64993125,-0.09348442,2.3063896,-0.66114557,0.5364899,-0.03551837,0.6173035,0.42514998,-1.2753,-0.9412963,-0.7912588,0.4564418,1.74715,-0.62734544,-0.91455007,1.1324999,-0.9053626,0.84245,0.3978984,-0.52546805,0.0761943,1.6008453,-1.192371,0.1775009,1.0525533,-0.038407657,0.356385,0.8328749,1.4481809,-0.41353855,1.435121
IQGAP1,1.67745,-0.38470006,0.96015,0.22129887,0.4032631,0.116895005,1.7168887,-0.2523885,3.2203014,-0.34751296,1.2339219,-0.70352304,-0.27373248,2.9738002,2.79645,0.17309296,-1.3473442,-0.06397565,0.20495,-0.13535833,-0.3498,3.65815,-0.89848334,0.45200002,0.5770424,0.94558936,-0.81426203,-0.015154839,-0.49090034,-0.9679341,0.555092,1.4812038,-0.52241236,-0.11309998,1.9306678,-0.19367449,-0.2968424
HSPA1A,-1.6544,-1.13415,-2.5417,0.709889,-2.944167,0.10270771,-0.25287032,-0.73372746,-1.6379328,-0.2910059,-0.8103066,0.56330055,-0.21541199,0.32755,-3.6543498,0.4961313,0.36078882,-0.27300614,1.3047,-0.3491914,1.6312,-1.18015,0.48072124,-0.003600001,-1.2102404,-0.9616905,-0.21546781,-2.5725794,6.455419,0.38880903,1.0523918,0.1889346,0.6286168,-1.1335627,-1.3059804,0.09992833,-0.10637486
HSPD1,-0.012600005,1.3077,-1.69875,-0.17705977,-6.045362,0.88947135,-0.25854018,0.44317126,-2.858273,0.14340019,-0.10864931,-5.3718133,0.2734226,-8.7251,-2.2624,0.6663896,1.2480087,0.6120876,-1.7028999,0.69775087,1.10485,-1.5867999,0.7428236,0.7878,-0.8633068,0.41195574,0.24986327,0.09268515,3.5968792,-0.23060827,-0.3521802,-0.1590576,-1.389203,0.3245155,-0.06961845,0.63842773,-0.4615677
CIRBP,-2.01815,-0.607,-0.012349993,0.06960741,-0.58386487,-0.7140413,-0.45324975,-0.041603133,-2.3980138,0.9474848,-0.6300045,0.69840837,-0.78962153,-0.3363,-0.8549501,-0.0619691,0.23809083,0.35575807,-0.18945003,-0.4541171,0.54195,-3.9235,-0.054915905,0.48215,-0.17504612,-0.35081637,0.12562299,-0.108027205,-0.22116266,0.5910421,0.48644045,-0.7477914,-0.5532981,0.9999447,-2.5910785,-2.3576555,0.7973672
PSME1,-0.5291,0.5758,0.0888,0.9946866,-0.25620592,-0.7813639,-0.8426083,0.6419006,1.1858306,-0.09923699,-0.935087,0.46900624,0.5730107,-1.8724,-1.47645,-0.0692681,0.11370185,-0.6398331,-0.91384995,0.055444494,0.2552,-0.68200004,-0.07022014,0.69595003,-0.29199886,0.24972713,0.79259574,-0.13268788,0.22639431,0.5601673,0.091316015,-1.016654,0.6437042,0.30990368,0.117650956,0.37794766,0.52110213
PAFAH1B1,0.76285,-1.4319999,0.38280004,-0.30596483,1.5810133,-0.61223286,0.7560531,0.28850108,0.31906456,-0.9498035,1.6392776,1.7395397,-0.6277794,4.02135,0.8256999,-0.43828216,-2.1922622,0.3967418,-0.62179995,-0.41982383,-0.43835002,3.0968,-0.9076982,-1.9987001,1.269141,-0.08144384,0.08263095,0.10358915,0.50197995,0.08044374,-0.056103755,-0.41067994,0.39819413,0.22514547,-0.3513269,-0.19169953,0.3282302
HYOU1,0.69054997,1.4452,2.3664,0.85324377,0.527233,-0.12026718,1.7297125,0.15112457,0.034201324,-0.18118104,1.9485747,5.907534,-0.015366006,4.6061,0.82795,-0.2828712,-1.5909266,1.4126203,-0.43910003,-0.35908723,-0.7816,2.0272,-0.62183505,-0.9158,0.056197375,1.7821412,-0.5246837,0.13285954,2.1331842,0.563153,0.93367624,-0.27057672,-0.4713499,0.7858522,0.5958,0.2524951,-0.7015797
PSMD2,0.7027,-0.05425,-0.26799998,-3.7285323,0.54152036,0.26057094,-6.463473,0.5044552,0.22267497,0.07322124,-1.3923678,2.0552535,-6.978014,4.4113,1.05015,0.35827172,0.5927574,-7.152916,-0.8756,-1.1370524,0.2019,1.73765,0.04362037,-0.6304,0.04738763,0.15233746,-1.4227953,0.74287784,0.7023749,0.40365973,-2.0654485,0.33002013,-0.96449584,-0.19508307,0.5250327,-0.5013152,-0.15885332
EPRS,-0.27855003,0.74224997,0.1458,1.3556235,-0.695907,0.2090653,-0.6544995,0.5986916,-1.0383883,-1.0715477,-1.0291057,-2.3845518,-0.6915681,-9.49575,-0.84585005,0.52564186,0.71985424,0.6581274,-0.60580003,-0.30945405,0.84315,-1.5544,-0.107585125,-0.2079,-0.7658789,0.46408647,-0.64812565,0.85239154,4.0308766,0.13224423,2.4079359,0.6451397,-0.036910444,0.40205237,1.1431173,-0.5159652,0.98490226
PSMD4,0.49240002,0.034150034,-0.13975,-0.5301106,-2.077538,0.6590818,0.21665837,-0.2813384,-1.7201135,0.23791273,-1.0238693,-2.597206,-0.15422517,-0.38405,-1.1777,0.08030206,0.42169958,-0.82838845,-0.88465,0.34394455,0.827,-0.3132,0.18321289,2.2930999,-0.2821748,1.028592,0.15111753,-0.37553087,-1.0145112,-2.6389818,-0.10978606,-0.20973831,-0.54862696,-0.038730886,-0.18107334,0.15108357,-0.30345398
PGAM1,1.1381999,0.09955001,0.4599,-0.5114753,0.22909997,0.39040828,0.08163516,0.8914492,-0.27098042,-0.56359684,-0.79976666,-2.5945685,1.3046687,-10.0,-1.1672001,0.64972174,1.325003,-0.2262884,-0.55905,-2.0925536,0.9775,3.5145502,0.20579474,0.16385,-0.100847304,1.1647717,0.82193196,1.1687366,-3.6690044,-0.6662922,-1.2244279,-0.008349896,0.083842665,-1.5272703,0.9963506,0.61312205,-0.6496897
STAT1,-0.85679996,-0.33120003,0.9318,-0.10913995,0.36801827,0.27277982,-1.4300308,-2.962151,0.24618448,-0.58992726,-2.012153,-2.5487618,-1.8829242,-0.3486,-1.2809501,0.59251827,1.1231064,0.41041017,0.69185,-0.5586517,0.040549994,2.7108998,0.18702391,0.26290002,-1.1970648,-1.0882741,-0.8921667,-0.40556833,-2.0508761,0.44038594,-5.6958275,0.58270323,0.36047134,-0.18783376,-0.6099403,-0.89382315,0.3694523
FKBP4,0.001,0.001,-0.00035,0.34295958,-0.23978731,-0.47548637,-0.3091415,-0.97293466,0.18339977,-0.65918636,1.3097068,1.510011,-0.16427454,1.6816,0.00035,-0.5761891,0.7965835,0.25354192,-0.2992,0.24543539,-1.24955,0.62815,-0.6839964,-0.00035,0.000648665,-2.8931236,-0.1198207,-1.4509612,0.7585046,0.08760548,-1.1146934,-1.057395,0.5296286,-0.92568994,0.011412385,-0.26500136,0.09522275
KTN1,-1.2950499,1.0239999,0.29095,0.48336145,-0.352547,-0.2778776,-0.066700906,-0.30520067,0.55597055,-1.0523591,1.2148365,1.5901585,-0.84381163,0.19505,1.6514499,0.5125065,0.5530538,0.16799302,0.9475,0.20893086,0.11295,1.00905,-0.5398038,-1.49525,0.7124134,-0.3849443,-2.0722415,0.27390185,0.4002024,-2.7216809,0.6579542,-0.4328275,-0.4193775,0.09677036,0.06475827,-1.0630133,-0.8692565
TMED10,-0.37335,0.061749995,-1.0727,0.48328367,-0.15236759,-1.2625878,-0.16945934,0.40049276,0.7814543,0.03726068,-0.84347683,-3.8841941,0.74580365,-6.2760496,-0.4396,0.14960572,0.94825697,-0.7892834,-1.67185,-0.16941758,0.7325,0.060600042,-0.39545184,0.5166,-0.47479492,0.45331293,-0.08807662,1.5397418,-2.1957006,-0.5179303,1.1082613,-0.5722339,0.23125616,0.5951912,2.1393802,0.7992095,-0.5865412
ALDOA,1.1266501,-0.95885,-1.1377001,0.5120536,-0.039885595,0.26639387,-0.71664035,0.16446862,0.44037762,0.68962276,-1.4184831,-2.5283642,-0.6234139,0.79314995,-1.13085,-0.48993626,1.1757151,-0.48713002,-1.2147,-1.0314176,1.37325,-1.1602,0.6278944,0.33555,-0.6460817,-0.62912893,-1.2289548,0.82945395,-0.48637754,-0.7703624,-0.35033792,0.05308024,-1.5249796,0.92998683,0.105671614,0.23476385,-0.6976966
TSPAN3,-0.27305,0.25855002,-1.3091999,-0.3884365,0.15603189,0.4639973,-0.12639517,0.62591183,-1.5897915,0.19270372,-1.5698006,-4.0170703,-0.26268685,-0.6115,-1.6624,0.74555457,0.8815789,-1.5186917,0.120900005,0.13672438,0.43539998,-1.11135,0.8952989,0.10710001,0.01771448,0.8075841,0.2762344,-0.42076075,-1.7112901,0.6409002,0.5767573,-0.12581185,-0.6268178,0.4587723,-0.7742737,-0.37158614,0.12582257
GNAS,0.78355,0.59165,-0.4492,-0.32246196,-0.26968884,0.5676514,0.000354216,0.8453088,1.5482056,0.7543874,-1.2213279,1.2595581,-2.437639,-9.99395,-1.59175,-0.57848,-1.1349273,0.4245016,-5.1353,-0.7220108,0.5843,-0.39755,-1.3804322,0.51485,-2.1345387,-5.7914834,-0.71160626,1.281338,-3.5909617,-1.041408,1.3946588,0.46027192,-1.0999441,0.65376234,0.927139,0.020229831,0.6696284
HIF1A,0.431,0.13390002,-0.46265,-2.4775903,0.12169553,-0.1994414,1.1861598,0.7376449,0.18533936,-0.5874943,0.43567625,-0.93444985,0.5797454,0.48405,-0.2152,-0.13898037,-1.0163274,-0.52214694,1.8900499,-0.62940073,0.2908,0.0751,0.25230032,0.2347,1.9776216,0.89078534,0.574742,0.005743742,0.28322574,0.30116248,-0.19895643,-0.11064324,0.9524112,0.49202085,0.2779687,0.28872067,-0.17244329
AARS,-1.0301,0.8139,-0.5466,0.6947163,-0.08473777,0.25389826,-0.39182264,0.59076184,-1.0377749,-0.12418568,-0.1068476,-1.8278065,-0.21965452,-5.12285,-0.35035002,0.006620705,0.658979,0.19888364,0.052399993,-0.74663305,0.7477,-4.26605,-0.9963506,0.73125,-0.5957492,0.81845754,-0.4758401,0.08159867,0.9250894,-0.4699873,2.94679,1.5169964,-0.14409971,0.4221516,-0.26002738,-0.22751695,1.3640473
RPN1,0.1231,0.73685,-0.2444,0.42706227,0.123629704,-0.2949951,-0.08693497,0.5357197,0.5326836,-0.22905993,-0.6563714,-0.26917246,1.2975049,1.7718999,-0.24335,-0.54161006,0.56017923,-0.22619125,-1.1884999,0.71692175,0.94475,-3.3305001,0.22850727,1.1538,0.52093434,0.5494862,-0.16799727,0.44427,-1.1558499,-1.826819,0.41150945,-1.5077105,0.41198537,0.27648145,0.73305845,1.0754607,-0.055540457
PAICS,-0.82585,-0.91575,-0.9142,-0.7477043,-0.38878202,-0.019682286,-0.21464011,0.3152873,-2.8618839,0.27383587,-0.76045793,-3.214275,-0.8266459,-6.4407997,-2.4213,0.8983335,0.73972005,-0.78789777,1.08455,0.8123896,0.71140003,-1.9298,0.39113367,1.7003,0.2844004,0.685075,0.66885114,0.5810177,-0.5635151,-0.26398137,-0.43225074,0.55862063,-1.1174158,0.33573565,-0.36323115,-0.5424773,-0.51792836
BLCAP,0.72345,1.49815,0.71405,0.6121611,0.17647359,0.48506126,0.8556944,-0.09256166,4.6466427,-0.43284342,-1.2055866,-1.5135709,0.26523137,-2.6055498,0.54715,0.72613966,2.9708529,5.4349914,1.34605,-0.50736153,-0.37055,-2.2187,0.82449794,0.9755,-0.2916447,-0.083340034,-0.26478454,2.1461654,-1.5306867,0.53421265,1.6299053,-0.6289819,-0.70154345,-0.5110595,-2.007756,-1.1512494,-0.7220732
HADH,1.2727001,-2.6262,-1.34245,-1.7078748,-0.113264985,0.14538394,0.2797733,-0.3135817,-2.3089879,-0.058091953,-0.037116103,-0.44125178,0.2325882,0.61545,-1.55105,0.203592,-1.3165021,0.27220857,0.5501,0.70516294,0.02815,-0.84884995,0.23584737,0.044850007,-0.07185034,-0.02802213,0.10584921,-0.096764475,-3.6374886,0.398971,-0.6215473,-1.0432881,0.75865316,0.47326267,0.33324915,0.2867896,0.7802534
GNAI2,0.47885,0.04214999,-0.36265,0.5139415,-1.1125296,0.28613266,-0.1907247,0.859245,0.8228318,0.58200204,-2.160085,-0.43622822,-0.66599655,4.4713,-1.75295,0.4008207,-1.042862,-0.60491234,-0.33535,-0.3415227,1.00735,-2.69305,0.8503191,0.53655005,-0.029261664,-0.8224884,-0.5787088,0.5072446,-1.615909,-0.73543954,0.003359452,1.2619916,-1.0127578,0.5881142,0.40392947,-0.45043576,-0.3918035
PSMF1,-0.21235001,0.79265,-0.08,0.37440398,0.54900503,-0.63398826,0.4358896,-0.040970832,0.6157653,-0.6552136,1.8883573,5.873376,0.15021054,2.6963,0.7685,-0.06312053,-0.38378584,0.16793656,0.2898,-0.70010334,-0.70940006,4.0077496,-0.9282836,-0.97980005,0.32476836,0.6019984,-0.44219887,0.008523762,1.629491,-0.86493033,-0.66771114,-0.6543853,-0.32671613,-0.5789103,0.66469973,0.11707586,-0.21827117
MYL9,0.9781,-1.3594,0.25455,-0.79760003,0.5956902,-0.35206848,0.9072447,0.16540796,1.6153724,-0.28576964,1.2611022,0.013349003,0.26336378,6.6906004,0.77995,-0.5315279,-1.8827012,-0.070492715,0.63310003,0.7788693,-0.4857,3.5944,-0.75753903,-1.0574,0.67642367,0.9929506,0.2691854,-0.8613183,0.7385672,0.08278085,0.5393265,-0.14846161,0.044814095,-0.6663704,0.80125386,1.4908414,0.5941949
MMP2,0.3079,-1.5795,0.06485,-0.33801115,0.5284087,-0.3519655,0.9666128,-0.012953565,0.56090117,-0.56586623,2.3927956,4.4093347,-0.24721621,3.7189002,0.71314996,-0.9393463,-3.1756356,0.15425938,0.3496,-0.045316223,-0.8869,3.7343,-1.6612008,1.5531001,0.9625841,0.08691162,-0.30347982,-0.53074306,1.2425945,-0.4278559,-0.6572403,-0.35149652,-0.0507482,-0.70805824,1.0856736,0.35326803,0.16336046
